"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
"SRR21227073",15.5332514646599,138.10197055979,-6.49376837628242,4.78270105902084,46.0142072487502,-86.3380999620163,-33.2966441606158,20.5886959235138,3.06653556585829,-18.2862524381299,8.14661721151336,-5.80331128608869,-1.73825051243277,1.13856719148277,4.32738813118639,-18.703935164056,1.34112504712713,-12.3333908894105,-22.279639025681,-7.19045532810427,13.5529628776882,-10.5266177905386,1.62417483875803,-11.6732354669101,2.08554773827947,2.69860396537004,9.88027932880171,19.4978086437846,-5.05962926962395,-6.15707557177129,-6.53314360740347,-12.3230863192545,7.15874441975221,10.2039746955983,-2.85869277520782,11.5758781019529,3.79837001367849,2.54338412641905,-9.45251666153002,-21.5416026430195,0.450171649985014,-22.7253235741748,-13.7111369948666,-63.840121236124,-8.55588967028589,25.4303387412536,-26.1708592126954,-29.3982160824358,5.22202822302936,0.594217022097363,4.31826563197501,-2.93357630388313,-5.12523985661059,-1.21340449538073,-1.8395413871243,1.12641045085976,7.93774343610212,-20.1225641519126,-9.75993582854041,-4.79928000552549e-13
"SRR21227074",38.6235825964815,156.548967553208,-33.3244615088323,30.9905098035201,7.8508119368429,-78.5535818177942,-3.55486516037848,13.5536142706622,-10.2440129240925,-26.1683046346088,-29.0955711902986,-11.1793232084545,18.7646716756397,2.02891448605086,12.8399126543629,30.2507637503133,-37.5094882589811,9.03479209572678,-32.8848789631531,-13.9643197367486,29.6097149020892,-38.2465233274822,-33.2866574549414,-15.6673912410133,-2.93114203978984,-22.5059181843843,-21.709272003307,20.4224586440949,-23.3145170528787,4.40030071132932,1.87719517877246,13.3255461310094,7.8080617483816,14.784375773008,-9.04420818883656,-11.8111883200792,-5.63530928273637,18.1861852847293,1.36789877823325,-5.39730117540542,-4.12779777468759,32.0873143663983,6.60928385687105,42.9666361086965,5.72828383184642,-14.8224379718641,14.4051867229223,11.2400402648162,-3.48374983367105,2.12501783193883,1.07116856065723,0.344868397291788,0.873470916336809,-0.0456369060847774,-0.132498081458778,1.17356574245704,14.7274644717513,-17.7410198217244,-8.93702223086465,-6.90140761379354e-14
"SRR21227072",-65.2394291880153,-119.23064338176,26.0232236111723,-12.909483613541,-0.275838686318922,39.547203695116,-14.5076373941319,-33.190861284454,-4.46447675407962,2.78141789645307,14.9285425959641,5.73307141499086,50.85303502536,17.1002057994594,-16.7523636327922,-38.0351054681866,20.4777097292292,-12.676627556712,-2.63850249251234,18.0434470893054,3.60886499029293,-3.87087924973051,7.49994556411648,-27.5286938673412,-9.70465441014192,-3.26630081975912,15.1268501421149,49.3060682096873,-18.6651812860393,-12.8573250055251,17.3320269108127,-13.102045405298,-15.5901895581667,6.92856796568028,-7.56900538603175,2.84973608135169,-3.78454982692409,23.40878388543,21.7903155201799,45.7023336387226,48.3961959591497,-19.0088954846171,24.1884444006794,11.7844910716276,9.0726230905061,5.84584575082074,1.43577716063864,-0.739595790882115,5.02427759863242,-2.88627348503833,-2.61268874734118,2.19298267338174,-1.61100428785263,0.82644930969367,-0.69698085365495,0.168104434730131,1.61961312781888,-15.8065527058579,-8.29248139176748,-3.07985408010136e-13
"SRR21227069",-67.7880669634654,-94.0839636343833,6.35534039567272,2.2408203477277,-36.3911619304111,49.6327263325907,9.69743402011683,-25.5249686621364,5.40446650897129,-12.1667591717379,-4.68374599927284,16.5955100769703,77.2211498850067,6.60941797090745,-4.185614871363,-36.186615624129,8.04028375975953,-25.6733070263873,7.67383902293222,11.432995507188,0.492335082722431,-11.0032089107999,-23.473205493964,-0.0737734511002898,7.64968139635355,0.811986557932043,-1.54095922501769,3.68550473560346,14.3915363634287,0.153471312121932,-1.33201713886257,61.6759406193563,0.815815739121456,-39.8443197870548,-12.6467930947922,-18.6933511445349,-2.26209388961541,-44.2600039101977,2.05274927704558,-15.3806432206093,-32.3835543039419,16.0692639468279,-19.0284732701382,-5.88577434980325,-12.6768140077011,0.0230969350950371,3.56472076669995,-4.39005086639535,0.403852380154899,1.88053558314713,0.519583334563427,-1.65204033814046,2.92799254816518,-1.59527837545345,-2.58026217245896,2.52867223276921,-3.83925023333149,-16.6413637292753,-8.05028545626334,-2.90797767810158e-13
"SRR21227070",-49.1266732618273,-96.1169684407931,19.8011214098227,-16.8599315454903,-22.1793670466747,53.1275569574103,29.7102191998645,-11.1929822306399,4.37265854704874,-6.20449168208991,-26.1963073418206,10.9375530981268,60.5383615875722,-1.68621967313689,-4.18725237129541,3.30825471373696,13.8769753318923,13.2552564634468,7.07151507511112,10.169872648032,-10.2935631590893,-2.58912082374324,-23.1873853588328,31.178528394111,-27.0723849341655,0.287553345878053,-28.9011003260764,-58.216181064493,8.02634889033618,4.66732209941298,-13.4954235791588,-60.9827796607345,5.21971052985018,39.6088183495013,19.0846344824223,18.463328828485,7.53471649297546,19.3979772843737,-15.7453579563311,-21.6281020102207,-5.40544735337211,5.49041162547552,-5.05253530925334,-3.13834670086661,6.19182650555227,-2.85512497310983,2.51811576553639,4.27813580974076,-1.5303547997602,0.678753180521157,1.78469876812534,-0.783072374497251,-0.0762115525577717,-0.0319650165694652,2.19125518093461,-0.69496822653991,-1.27173946831401,-18.4857123333736,-8.12966455645427,-1.09018751057871e-13
"SRR21227075",-85.0371427045117,-119.085580703816,26.6819125287319,-37.9287910254087,14.962862519108,55.7345518677211,-11.7693778825173,-10.388776636771,-8.6917257289479,33.6106785138403,36.3980657282659,-17.1353500765613,-81.5367202908377,-5.30267417726455,-10.7267076142956,-5.03801068804055,-3.14247899218796,-6.10602707269272,4.05034930726734,-5.97753227170279,-2.18363684433609,22.2664986862072,42.3804669695717,-21.7891553409764,11.8333973934285,9.12591319266541,33.1393480383976,33.0460325119655,-13.3812507236564,-17.7793690779323,-1.5421962923958,-15.3278458429986,3.51989070564974,8.01203442527196,-5.07076340629132,13.4957914187672,-2.63392915394164,10.3452002773063,-12.2138197888748,-49.5634280119958,-21.8417726375199,29.8376058735773,-11.7760641619,19.1783544518588,-3.82567483474577,-14.2192485927769,6.38866862853543,4.09819005415645,2.90262006841592,1.83823715392365,3.11091623166751,-3.48227369943541,-0.348056546646164,1.66623831464403,0.0218585635532983,0.240761901195706,3.39828728617357,-14.3092604764275,-8.48970008726765,-2.72244466553717e-13
"SRR21227076",-52.3732731631125,-46.6185683307737,-14.1383944999731,-3.81713176777179,-38.0229416761963,51.6690125063468,37.8127485089787,5.76089291795017,-10.3038686964717,29.0106532897995,-10.4326192376378,-12.9461120719596,-47.1530676546748,-6.96211729498726,10.3317696260017,46.0369872708811,-27.863119403316,23.1468746629845,-7.76005419374888,-16.0797729016458,-3.78579961042717,3.41227556479453,3.0563066566135,9.67748049837809,1.43154243546123,-7.69468995153057,-14.9498691922915,-12.5367109971251,4.71947058675971,13.905123077714,5.58148744679481,19.5047485255259,1.43366628493776,-5.29162487311277,0.637471496336262,-16.9764469332452,1.12765403111523,-7.4026101645056,13.7736478033787,16.1817123398513,7.94766605424457,-5.98829039517152,13.7360710412654,-1.1769085566025,-6.81883232694857,0.853576291075303,-75.49097997491,20.8981662752608,9.54852896887677,-11.2191111111336,-11.5223782640626,5.31602998346887,4.34475399980389,-4.24338275050324,-1.32136966804856,0.746245507900148,-4.74222773711715,-15.5048685310937,-6.58502359603832,-8.56148919120558e-14
"SRR21227065",-45.8872648686195,-26.8795886068431,-26.9610432615929,-0.798964250537907,-30.3915109945952,49.4350858731947,33.4044549400935,9.39693325303496,-15.6501277647505,37.2728186739919,-9.37217537169386,-12.660714907434,-59.4091816073564,-7.58112454044166,11.0820411033521,44.080074760459,-22.0275881867841,18.7641945443322,-1.22270119635861,-16.837151161304,-5.48552663404304,8.1241763369905,0.825360909608022,8.07336732901521,9.30639614773846,-5.02362721545272,-14.1234995183602,-7.80895788982627,6.06647061336432,19.2221401919755,0.0493674755836153,17.2662291575211,1.65443490953849,-3.60572124158258,5.72110464103929,-14.9816975193084,2.76739259680322,-3.33274446792551,2.87430912645151,31.0616055734542,7.97582165707743,-20.1910658704664,-5.0503646582694,-23.0508815044369,7.3527194939757,14.9313615497718,64.3382777245448,-24.7185874256317,-10.9900254356547,9.54148106708758,9.41380652618714,-3.67444126954404,-6.7634249583179,0.154210512305829,0.181260708341343,0.804648927280168,-3.42541028422763,-16.8171203537116,-6.50177572416048,-2.25690559990666e-13
"SRR12214241",-108.486405541899,-51.1842519557468,-47.0882459637252,31.8420311259052,46.5029498407688,-58.2398794493126,58.5256460275929,-25.4134706949143,-28.8790027845201,-26.0945544683444,8.62948997662795,20.1674800546008,-2.27006130996031,8.87814138435254,-1.20320034395954,-9.37773882458963,-9.960674302656,-1.78371884527146,5.1997556016403,12.4373168366127,94.2227437818465,79.6152461347022,-10.2943555547114,1.55725229468576,-6.0607417049922,0.737805090265345,2.39818220579343,-10.4026033174153,-7.81003684141963,18.0354593543178,5.31299992964426,-7.73943255882724,26.8389121129297,-13.8116595465487,-6.85886707772869,0.913972043805761,-0.299281857586036,3.65737560108006,4.5139790141078,1.78069142298281,-1.55887012207335,-0.720382950207429,1.4893290836486,0.466636918348795,-0.336967243314669,1.07685749080284,0.165268451404582,-0.21111617292188,2.0941033324628,-1.08700752960883,1.08498862858405,-0.209506430631364,1.80421622224173,-0.112853700589338,-0.954174583007478,0.681420233924333,1.2325688727126,-6.85826989100078,21.6903358887704,-3.29961752365548e-13
"SRR12214243",-105.905846038022,-29.3417316022335,-54.2234737018624,28.9316387693191,30.0896548309842,-48.2700455393269,54.2231482849513,-14.2489028001302,-22.8135051905062,-14.8565884479359,-2.95529186810383,1.65444637656215,-10.8978520225726,-9.16631032007231,2.13052455954481,4.866710706218,3.69900374958088,3.93450341764973,3.93151581278688,3.49140170928258,-14.6836296187749,-14.5994498636201,-4.22626865351294,0.392377591407245,1.90679188226884,-8.11113133382788,-10.2934776392804,15.4421567718758,12.3536305748933,-41.8981667394501,-22.9706862576543,24.8364305078287,-84.8738619968559,44.2601601456043,18.8406892613638,-1.51384623250349,-1.81069092458138,-11.7976775562662,-7.21116842360716,-9.51452297064103,0.396409520727938,-5.36144888731396,-0.0384902293020247,-0.128204332260955,1.26204283137447,-0.587205748231596,-1.6433942834998,-1.62556496143114,-4.50644213147111,2.07933479220924,-0.746060379490573,-1.20648684134055,2.78476408465436,-1.90677250729336,-2.83605902445603,-0.164068147491871,-2.16044316743468,-5.76876506592364,22.8692141524244,-1.72065595278881e-13
"SRR12214249",-115.088547088095,-47.8653194596281,-48.3817890181056,24.5512259457181,47.326521672885,-54.3238531967449,52.1966502185856,-22.4943555163889,-30.6227166676045,-30.6375005593045,19.5515227640783,3.40802177745384,-9.23966466908888,-1.3522364357193,7.07407623527554,1.92268449717146,1.91007614152933,-11.7961934975575,7.08387244672294,-2.68785668198498,-72.2310220720782,-76.0622215713483,13.3015947989107,-8.08487023721779,4.96944605972852,11.6628905861896,12.4040456694434,-8.77139675925395,-10.338469363742,16.1337821799544,14.5462962071558,-20.5684253443715,51.8192643594182,-24.2833578965598,-10.8668681694886,0.623675952830948,-2.3614930417033,2.41349265667509,3.26486682509585,4.62439135565648,-1.63302141247262,0.250688557402146,1.64752066316115,1.40853801499005,-0.52408043920826,-0.0182131011930616,1.05806027024598,-0.391470561167891,1.97429080739521,-1.4165025734831,0.887577873811639,0.0599989740023569,0.899039137901715,0.484927727585855,-2.0668047288131,0.717968123614161,1.68916966973408,-7.13402337494424,21.6852349291008,-1.35803152577496e-13
"SRR12214245",91.5846500067996,36.0258106330559,50.1937334201092,-37.3254034875038,-29.128438186065,61.2091618043363,-56.256667848909,26.5485877300839,23.8531019456183,17.8910457193848,-5.57285066031237,-10.9211564096854,8.98578630364164,-6.39332132297924,-0.48161616002586,1.34485912946023,-0.852326129544156,-4.08562642190608,-5.84944916825765,0.323472933930145,-0.741962073171461,3.07244245828577,-0.363484142301497,-0.101758046861438,2.40012587909138,-2.38579390004154,-0.32905923807557,1.85274090191649,-0.296783821608065,-0.290042135524796,-0.232107047841713,1.79798742687225,2.30134526120937,-1.13559691508933,0.449194483410836,-1.28431093044898,-2.73550841925375,4.13749397143852,-2.11938300173882,1.90473626465711,-1.60242776921458,-4.04433599196617,-2.08678044259381,-4.09619726074052,-4.00436245577938,-1.68324011682362,5.88619039126224,6.59140325705791,-16.6229062218961,-74.970009241979,29.276717700864,-21.3676683688032,24.0883181881384,-2.21808086653884,-0.823669493149383,-1.88213612965864,10.9948389402786,-8.31490591164604,19.9740990618488,-4.99613154666956e-13
"SRR12214247",94.0296683299328,27.9785377611925,55.0749436972274,-38.0553920121757,-30.380728576729,60.1377632985822,-55.2776072051462,24.6483204831741,24.4175025286926,14.2523516697482,-6.10378610987453,-9.26041119165519,7.17708408265795,-3.82798670027295,0.89769386844721,-1.19776565267085,0.951846545521301,-2.96636881126434,-4.44749615914545,1.07599044309671,-0.113520044399622,3.13867516416035,-0.0689294894127,1.05640011663551,2.04612738186245,-2.40414007974126,0.591643412017626,-2.15464897046742,1.1602153193194,-0.00168674710244902,-2.935835782702,3.35523915053983,3.0857632919679,-3.02397487513933,0.429317800926706,3.04245569646366,0.838546500211683,-3.50034491073841,0.831416430441918,-2.19977979407187,-1.14110338845938,1.77900968255248,5.12565409113341,2.17156512135505,1.7375515209911,-2.84039298117201,-5.21497630841428,2.03568609112416,-5.02055418823857,18.7556332086693,9.10705224458433,54.6752821159679,-61.5685387556791,4.5901176394587,-4.13994636460032,3.35863395306025,9.561782531397,-9.37421557838774,22.0728487764109,-4.15072490267399e-13
"SRR12214251",93.083243686485,37.3966116723251,50.0216416539403,-35.9729468391519,-31.6551360030884,59.666977452716,-54.9463227533654,25.4522357665116,26.3833361471349,20.9828905697706,-8.97082394867941,-7.58724797650573,6.2264696197105,-5.45824097167379,-3.03156524922439,1.86151933432994,0.944665345969562,2.07675974513205,-4.99307850694059,0.321049751792456,-3.11102506096443,4.37431880442774,-0.0140197363827652,1.83130898848441,-1.92958259309138,-1.47414366582811,-1.91066996800651,0.257999287508975,0.533441924970943,0.621908833942766,1.34743065010519,0.516181271918604,5.59860536684765,-1.2877143437572,-0.119687316331425,-1.46024366596571,1.82057968954614,3.31833914369187,0.842837263909694,2.57869235248161,4.04181093827598,3.56916373783949,-1.31499223305354,0.545555142381027,0.122032766362201,3.29138339391082,-1.09332202361131,-6.60532241871865,25.1794585929988,55.9895481015481,-33.1014527395052,-32.1953116300333,40.8681195884883,-4.05832044181063,4.07121488587791,-1.10636169295078,11.78533052089,-7.77587825923217,20.9243765732138,-2.17229500446697e-13
